date,open,high,low,close,volume,average,barCount
2025-02-06 17:00:00-06:00,6147.5,6147.5,6147.5,6147.5,1.0,6147.5,1
2025-02-06 17:01:00-06:00,6147.5,6147.5,6147.5,6147.5,0.0,6147.5,0
2025-02-06 17:02:00-06:00,6147.5,6147.5,6147.5,6147.5,0.0,6147.5,0
2025-02-06 17:03:00-06:00,6147.5,6147.5,6147.5,6147.5,0.0,6147.5,0
2025-02-06 17:04:00-06:00,6147.5,6147.5,6147.5,6147.5,0.0,6147.5,0
2025-02-06 17:05:00-06:00,6153.5,6153.5,6153.5,6153.5,1.0,6153.5,1
2025-02-06 17:06:00-06:00,6153.5,6153.5,6153.5,6153.5,0.0,6153.5,0
2025-02-06 17:07:00-06:00,6153.5,6153.5,6153.5,6153.5,0.0,6153.5,0
2025-02-06 17:08:00-06:00,6153.5,6153.5,6153.5,6153.5,0.0,6153.5,0
2025-02-06 17:09:00-06:00,6153.5,6153.5,6153.5,6153.5,0.0,6153.5,0
2025-02-06 17:10:00-06:00,6153.5,6153.5,6153.5,6153.5,0.0,6153.5,0
2025-02-06 17:11:00-06:00,6157.75,6157.75,6157.75,6157.75,1.0,6157.75,1
2025-02-06 17:12:00-06:00,6156.75,6156.75,6156.75,6156.75,1.0,6156.75,1
2025-02-06 17:13:00-06:00,6156.75,6156.75,6156.75,6156.75,0.0,6156.75,0
2025-02-06 17:14:00-06:00,6156.75,6156.75,6156.75,6156.75,0.0,6156.75,0
2025-02-06 17:15:00-06:00,6156.75,6156.75,6156.75,6156.75,0.0,6156.75,0
2025-02-06 17:16:00-06:00,6156.75,6156.75,6156.75,6156.75,0.0,6156.75,0
2025-02-06 17:17:00-06:00,6156.75,6156.75,6156.75,6156.75,0.0,6156.75,0
2025-02-06 17:18:00-06:00,6156.75,6156.75,6156.75,6156.75,0.0,6156.75,0
2025-02-06 17:19:00-06:00,6156.75,6156.75,6156.75,6156.75,0.0,6156.75,0
2025-02-06 17:20:00-06:00,6156.75,6156.75,6156.75,6156.75,0.0,6156.75,0
2025-02-06 17:21:00-06:00,6156.75,6156.75,6156.75,6156.75,0.0,6156.75,0
2025-02-06 17:22:00-06:00,6156.75,6156.75,6156.75,6156.75,0.0,6156.75,0
2025-02-06 17:23:00-06:00,6156.75,6156.75,6156.75,6156.75,0.0,6156.75,0
2025-02-06 17:24:00-06:00,6156.75,6156.75,6156.75,6156.75,0.0,6156.75,0
2025-02-06 17:25:00-06:00,6156.75,6156.75,6156.75,6156.75,0.0,6156.75,0
2025-02-06 17:26:00-06:00,6156.75,6156.75,6156.75,6156.75,0.0,6156.75,0
2025-02-06 17:27:00-06:00,6156.75,6156.75,6156.75,6156.75,0.0,6156.75,0
2025-02-06 17:28:00-06:00,6156.75,6156.75,6156.75,6156.75,0.0,6156.75,0
2025-02-06 17:29:00-06:00,6156.75,6156.75,6156.75,6156.75,0.0,6156.75,0
2025-02-06 17:30:00-06:00,6156.75,6156.75,6156.75,6156.75,0.0,6156.75,0
2025-02-06 17:31:00-06:00,6156.75,6156.75,6156.75,6156.75,0.0,6156.75,0
2025-02-06 17:32:00-06:00,6156.75,6156.75,6156.75,6156.75,0.0,6156.75,0
