date,open,high,low,close,volume,average,barCount
2025-05-11 17:00:00-05:00,5743.5,5773.5,5743.5,5754.25,3985.0,5754.65,1557
2025-05-11 17:01:00-05:00,5754.0,5759.25,5752.5,5754.5,2744.0,5755.9,1157
2025-05-11 17:02:00-05:00,5754.5,5754.5,5747.25,5752.25,2065.0,5750.975,952
2025-05-11 17:03:00-05:00,5751.75,5754.0,5750.0,5751.25,1124.0,5751.8,484
2025-05-11 17:04:00-05:00,5751.25,5752.25,5747.75,5747.75,853.0,5750.425,435
2025-05-11 17:05:00-05:00,5748.0,5750.75,5744.0,5748.25,1603.0,5747.95,720
2025-05-11 17:06:00-05:00,5748.75,5749.0,5743.5,5744.5,1216.0,5745.85,603
2025-05-11 17:07:00-05:00,5744.5,5746.0,5743.25,5743.75,743.0,5744.475,376
2025-05-11 17:08:00-05:00,5744.0,5749.0,5743.75,5748.0,2168.0,5746.95,829
2025-05-11 17:09:00-05:00,5748.0,5753.5,5747.0,5750.5,2216.0,5750.3,981
2025-05-11 17:10:00-05:00,5750.25,5752.5,5748.25,5751.25,1382.0,5750.4,607
2025-05-11 17:11:00-05:00,5751.0,5753.0,5749.25,5752.0,973.0,5751.25,368
2025-05-11 17:12:00-05:00,5752.0,5753.5,5751.0,5753.5,662.0,5752.45,289
2025-05-11 17:13:00-05:00,5753.25,5754.5,5751.75,5753.75,595.0,5753.3,221
2025-05-11 17:14:00-05:00,5754.0,5756.0,5754.0,5755.25,898.0,5754.85,369
2025-05-11 17:15:00-05:00,5755.25,5756.0,5752.5,5753.25,1022.0,5754.425,374
2025-05-11 17:16:00-05:00,5753.0,5753.5,5752.25,5752.5,481.0,5752.825,228
2025-05-11 17:17:00-05:00,5752.75,5754.0,5751.75,5752.5,542.0,5752.75,261
2025-05-11 17:18:00-05:00,5752.25,5753.0,5749.5,5751.0,689.0,5751.325,255
2025-05-11 17:19:00-05:00,5751.0,5751.5,5750.25,5750.5,328.0,5750.85,160
2025-05-11 17:20:00-05:00,5750.25,5751.5,5749.75,5750.75,404.0,5750.525,165
2025-05-11 17:21:00-05:00,5750.5,5750.75,5748.75,5748.75,289.0,5749.55,166
2025-05-11 17:22:00-05:00,5748.75,5749.5,5747.25,5747.75,608.0,5748.175,268
2025-05-11 17:23:00-05:00,5748.0,5749.0,5745.25,5746.25,907.0,5746.8,447
2025-05-11 17:24:00-05:00,5746.25,5747.75,5744.5,5744.75,1006.0,5745.925,379
2025-05-11 17:25:00-05:00,5744.75,5745.75,5740.25,5741.25,1577.0,5742.625,672
2025-05-11 17:26:00-05:00,5741.0,5744.0,5741.0,5743.25,826.0,5742.9,395
2025-05-11 17:27:00-05:00,5743.0,5743.75,5742.0,5743.75,468.0,5742.85,246
2025-05-11 17:28:00-05:00,5743.75,5744.25,5741.0,5741.5,792.0,5742.525,353
2025-05-11 17:29:00-05:00,5741.5,5743.75,5740.75,5741.0,525.0,5742.45,234
2025-05-11 17:30:00-05:00,5741.0,5743.75,5737.75,5742.75,1379.0,5741.2,613
2025-05-11 17:31:00-05:00,5743.0,5743.25,5738.75,5739.0,758.0,5740.275,349
2025-05-11 17:32:00-05:00,5739.25,5742.5,5738.75,5741.75,755.0,5740.55,323
2025-05-11 17:33:00-05:00,5741.75,5742.0,5740.5,5741.75,272.0,5741.25,134
2025-05-11 17:34:00-05:00,5741.75,5742.0,5740.0,5740.5,565.0,5741.025,177
2025-05-11 17:35:00-05:00,5740.5,5741.0,5734.5,5736.25,1173.0,5737.375,543
2025-05-11 17:36:00-05:00,5736.0,5737.25,5734.0,5735.25,986.0,5735.875,465
2025-05-11 17:37:00-05:00,5735.25,5737.25,5734.75,5737.0,923.0,5736.175,437
2025-05-11 17:38:00-05:00,5737.5,5740.25,5736.5,5740.25,604.0,5738.3,298
2025-05-11 17:39:00-05:00,5740.25,5740.75,5739.25,5740.0,415.0,5740.0,216
2025-05-11 17:40:00-05:00,5740.25,5742.25,5740.25,5741.75,561.0,5741.225,292
2025-05-11 17:41:00-05:00,5741.75,5741.75,5739.5,5739.5,404.0,5740.575,158
2025-05-11 17:42:00-05:00,5739.5,5740.75,5739.0,5740.25,323.0,5739.9,153
2025-05-11 17:43:00-05:00,5740.0,5742.25,5740.0,5741.25,410.0,5741.1,163
2025-05-11 17:44:00-05:00,5741.5,5742.0,5739.5,5740.25,500.0,5740.6,192
2025-05-11 17:45:00-05:00,5740.25,5741.75,5740.0,5741.0,243.0,5740.9,114
2025-05-11 17:46:00-05:00,5740.75,5741.5,5740.25,5741.0,258.0,5740.875,113
2025-05-11 17:47:00-05:00,5740.5,5742.0,5740.0,5741.5,239.0,5741.325,110
2025-05-11 17:48:00-05:00,5741.75,5741.75,5740.25,5740.75,208.0,5740.85,97
2025-05-11 17:49:00-05:00,5741.0,5741.5,5740.75,5740.75,128.0,5741.15,53
2025-05-11 17:50:00-05:00,5741.0,5741.25,5740.25,5740.5,267.0,5740.75,101
2025-05-11 17:51:00-05:00,5740.75,5743.0,5740.25,5741.25,504.0,5742.075,204
2025-05-11 17:52:00-05:00,5741.25,5741.25,5739.0,5740.5,490.0,5739.9,223
2025-05-11 17:53:00-05:00,5740.75,5740.75,5739.5,5740.75,217.0,5740.075,101
2025-05-11 17:54:00-05:00,5741.0,5742.0,5740.0,5741.0,316.0,5740.925,129
2025-05-11 17:55:00-05:00,5741.0,5741.25,5740.25,5740.25,137.0,5740.875,71
2025-05-11 17:56:00-05:00,5740.5,5741.25,5739.5,5740.25,285.0,5740.425,96
2025-05-11 17:57:00-05:00,5740.25,5740.5,5739.25,5739.25,189.0,5740.05,98
2025-05-11 17:58:00-05:00,5739.5,5740.0,5737.75,5739.0,450.0,5738.65,219
2025-05-11 17:59:00-05:00,5739.0,5741.0,5738.5,5739.75,268.0,5739.875,129
2025-05-11 18:00:00-05:00,5739.75,5742.0,5739.0,5740.0,1144.0,5740.1,471
2025-05-11 18:01:00-05:00,5739.5,5741.0,5738.25,5738.75,417.0,5739.6,156
2025-05-11 18:02:00-05:00,5738.5,5740.5,5738.0,5740.5,418.0,5739.225,159
2025-05-11 18:03:00-05:00,5740.75,5744.25,5740.25,5744.0,917.0,5742.925,438
2025-05-11 18:04:00-05:00,5744.25,5744.25,5742.75,5743.5,352.0,5743.55,169
2025-05-11 18:05:00-05:00,5743.5,5747.0,5743.25,5745.75,861.0,5745.55,368
2025-05-11 18:06:00-05:00,5745.5,5746.25,5744.75,5746.0,356.0,5745.55,157
2025-05-11 18:07:00-05:00,5745.75,5748.0,5744.25,5744.5,862.0,5746.25,294
2025-05-11 18:08:00-05:00,5744.75,5745.0,5741.75,5744.75,798.0,5743.475,303
2025-05-11 18:09:00-05:00,5744.5,5745.25,5743.0,5744.0,271.0,5744.075,102
2025-05-11 18:10:00-05:00,5743.75,5744.0,5742.75,5743.75,292.0,5743.4,119
2025-05-11 18:11:00-05:00,5743.5,5746.5,5743.0,5745.25,405.0,5744.9,180
2025-05-11 18:12:00-05:00,5745.5,5745.5,5743.25,5744.0,295.0,5744.3,115
2025-05-11 18:13:00-05:00,5744.0,5746.0,5744.0,5745.25,210.0,5745.175,103
2025-05-11 18:14:00-05:00,5745.25,5745.75,5744.25,5745.25,188.0,5744.9,83
2025-05-11 18:15:00-05:00,5745.25,5745.5,5744.5,5745.25,188.0,5745.1,96
2025-05-11 18:16:00-05:00,5745.0,5750.0,5745.0,5749.0,700.0,5748.025,297
2025-05-11 18:17:00-05:00,5749.0,5749.75,5748.25,5748.5,513.0,5749.125,227
2025-05-11 18:18:00-05:00,5748.75,5750.0,5748.25,5749.5,301.0,5749.15,129
2025-05-11 18:19:00-05:00,5749.5,5750.5,5748.5,5749.75,595.0,5749.675,247
2025-05-11 18:20:00-05:00,5749.5,5750.0,5747.25,5747.5,442.0,5748.375,226
2025-05-11 18:21:00-05:00,5747.5,5747.75,5746.5,5747.5,188.0,5746.975,105
2025-05-11 18:22:00-05:00,5747.5,5747.5,5746.5,5746.75,138.0,5747.0,64
2025-05-11 18:23:00-05:00,5747.0,5750.0,5746.75,5749.5,273.0,5748.525,112
2025-05-11 18:24:00-05:00,5749.75,5754.0,5749.5,5753.0,1438.0,5752.6,589
2025-05-11 18:25:00-05:00,5753.0,5754.75,5752.0,5753.0,661.0,5753.45,287
2025-05-11 18:26:00-05:00,5753.25,5754.25,5752.5,5753.25,410.0,5753.6,179
2025-05-11 18:27:00-05:00,5753.5,5754.5,5753.25,5753.75,327.0,5753.775,138
2025-05-11 18:28:00-05:00,5753.5,5755.75,5751.75,5752.25,930.0,5754.025,311
2025-05-11 18:29:00-05:00,5752.5,5753.25,5750.75,5752.75,785.0,5752.275,308
2025-05-11 18:30:00-05:00,5753.0,5753.25,5751.0,5751.5,280.0,5752.2,140
2025-05-11 18:31:00-05:00,5751.25,5752.5,5751.0,5751.75,259.0,5751.975,104
2025-05-11 18:32:00-05:00,5751.75,5752.5,5751.25,5752.25,248.0,5751.95,102
