date,open,high,low,close,volume,average,barCount
2025-04-23 17:00:00-05:00,5408.0,5414.75,5398.25,5399.5,1215.0,5404.9,676
2025-04-23 17:01:00-05:00,5399.0,5403.25,5399.0,5400.75,473.0,5402.05,295
2025-04-23 17:02:00-05:00,5401.0,5403.0,5399.25,5399.25,427.0,5401.125,236
2025-04-23 17:03:00-05:00,5399.25,5401.0,5395.0,5395.5,553.0,5397.95,336
2025-04-23 17:04:00-05:00,5396.0,5398.0,5394.0,5395.0,774.0,5395.825,432
2025-04-23 17:05:00-05:00,5395.25,5399.0,5394.75,5398.5,494.0,5397.4,277
2025-04-23 17:06:00-05:00,5398.75,5399.25,5396.0,5397.75,300.0,5397.75,152
2025-04-23 17:07:00-05:00,5397.5,5397.5,5394.0,5396.25,480.0,5395.5,278
2025-04-23 17:08:00-05:00,5396.0,5396.5,5391.0,5393.0,798.0,5393.7,373
2025-04-23 17:09:00-05:00,5393.0,5393.75,5388.5,5390.25,797.0,5390.95,389
2025-04-23 17:10:00-05:00,5390.5,5393.5,5390.5,5393.25,438.0,5391.925,232
2025-04-23 17:11:00-05:00,5393.25,5394.5,5392.0,5392.0,321.0,5393.5,182
2025-04-23 17:12:00-05:00,5392.0,5394.0,5392.0,5393.75,247.0,5392.8,129
2025-04-23 17:13:00-05:00,5394.0,5397.0,5393.0,5393.25,489.0,5394.925,250
2025-04-23 17:14:00-05:00,5393.25,5394.75,5390.25,5390.25,472.0,5393.075,209
2025-04-23 17:15:00-05:00,5390.5,5391.5,5388.5,5388.5,499.0,5390.0,248
2025-04-23 17:16:00-05:00,5389.0,5390.75,5388.75,5390.75,312.0,5389.6,147
2025-04-23 17:17:00-05:00,5390.75,5392.75,5390.25,5392.25,447.0,5391.675,194
2025-04-23 17:18:00-05:00,5392.25,5394.0,5392.25,5394.0,263.0,5393.475,153
2025-04-23 17:19:00-05:00,5394.0,5397.0,5393.75,5394.75,284.0,5395.475,176
2025-04-23 17:20:00-05:00,5394.75,5396.75,5394.75,5396.0,231.0,5395.775,122
2025-04-23 17:21:00-05:00,5395.75,5396.5,5394.0,5394.0,212.0,5395.35,102
2025-04-23 17:22:00-05:00,5393.75,5395.0,5393.5,5393.75,214.0,5394.3,117
2025-04-23 17:23:00-05:00,5394.0,5394.25,5393.25,5394.0,156.0,5393.8,80
2025-04-23 17:24:00-05:00,5394.0,5394.25,5393.5,5393.5,112.0,5393.825,57
2025-04-23 17:25:00-05:00,5393.75,5395.0,5393.0,5395.0,160.0,5393.975,67
2025-04-23 17:26:00-05:00,5394.5,5399.0,5394.5,5397.75,473.0,5397.075,200
2025-04-23 17:27:00-05:00,5398.0,5398.25,5395.0,5396.0,256.0,5396.3,106
2025-04-23 17:28:00-05:00,5396.0,5397.25,5396.0,5397.0,260.0,5396.55,96
2025-04-23 17:29:00-05:00,5397.25,5397.75,5397.0,5397.25,146.0,5397.45,91
2025-04-23 17:30:00-05:00,5397.5,5398.25,5395.75,5398.25,222.0,5397.075,120
2025-04-23 17:31:00-05:00,5398.25,5398.5,5396.25,5397.75,173.0,5397.6,97
2025-04-23 17:32:00-05:00,5397.75,5400.5,5397.5,5400.25,266.0,5399.0,132
2025-04-23 17:33:00-05:00,5400.25,5402.0,5399.75,5401.0,507.0,5400.85,243
2025-04-23 17:34:00-05:00,5401.25,5401.75,5400.5,5401.75,120.0,5401.1,74
2025-04-23 17:35:00-05:00,5401.25,5402.5,5401.0,5401.75,242.0,5401.65,126
