date,open,high,low,close,volume,average,barCount
2025-04-02 17:00:00-05:00,5554.75,5554.75,5516.5,5518.75,6608.0,5536.25,3295
2025-04-02 17:01:00-05:00,5519.0,5544.0,5516.0,5533.25,3209.0,5527.325,2063
2025-04-02 17:02:00-05:00,5533.5,5537.75,5526.0,5531.5,2301.0,5531.275,1405
2025-04-02 17:03:00-05:00,5532.0,5542.25,5531.0,5537.5,1605.0,5536.325,1019
2025-04-02 17:04:00-05:00,5537.5,5537.75,5525.5,5527.0,2012.0,5531.3,1044
2025-04-02 17:05:00-05:00,5527.25,5529.75,5524.5,5526.0,1682.0,5526.975,1016
2025-04-02 17:06:00-05:00,5526.0,5526.75,5517.5,5519.25,2269.0,5521.0,1214
2025-04-02 17:07:00-05:00,5519.0,5521.5,5517.5,5518.75,1217.0,5519.35,648
2025-04-02 17:08:00-05:00,5519.5,5524.25,5510.5,5523.75,2999.0,5516.675,1567
2025-04-02 17:09:00-05:00,5523.75,5525.75,5517.0,5517.75,1440.0,5522.65,771
2025-04-02 17:10:00-05:00,5518.25,5523.5,5517.25,5517.25,779.0,5520.225,437
2025-04-02 17:11:00-05:00,5517.5,5517.5,5507.75,5514.25,2253.0,5512.0,1100
2025-04-02 17:12:00-05:00,5514.75,5517.0,5510.0,5512.25,1503.0,5513.75,801
2025-04-02 17:13:00-05:00,5512.0,5519.75,5512.0,5516.25,1152.0,5516.45,637
2025-04-02 17:14:00-05:00,5516.75,5519.75,5512.5,5515.5,899.0,5516.575,500
2025-04-02 17:15:00-05:00,5516.25,5518.5,5515.0,5516.25,691.0,5516.95,404
2025-04-02 17:16:00-05:00,5516.25,5516.5,5508.25,5512.0,1298.0,5512.5,672
2025-04-02 17:17:00-05:00,5512.25,5512.5,5500.0,5504.25,2563.0,5505.75,1334
2025-04-02 17:18:00-05:00,5504.5,5508.5,5500.25,5506.5,1648.0,5504.925,949
2025-04-02 17:19:00-05:00,5506.5,5507.5,5501.25,5502.5,1166.0,5504.275,617
2025-04-02 17:20:00-05:00,5502.75,5505.0,5487.0,5495.0,3375.0,5496.925,1530
2025-04-02 17:21:00-05:00,5494.25,5495.25,5481.25,5484.25,3160.0,5487.175,1677
2025-04-02 17:22:00-05:00,5484.5,5494.0,5484.25,5492.75,2131.0,5488.675,1068
2025-04-02 17:23:00-05:00,5493.0,5500.5,5492.5,5499.5,2244.0,5497.225,1230
2025-04-02 17:24:00-05:00,5499.5,5507.0,5496.0,5506.25,1839.0,5501.425,942
2025-04-02 17:25:00-05:00,5505.75,5511.5,5505.25,5509.0,1846.0,5508.3,945
2025-04-02 17:26:00-05:00,5509.0,5513.75,5501.25,5501.5,1739.0,5507.425,881
2025-04-02 17:27:00-05:00,5501.75,5507.75,5498.25,5506.75,1615.0,5501.9,876
2025-04-02 17:28:00-05:00,5507.0,5512.75,5504.75,5511.75,1347.0,5509.05,658
2025-04-02 17:29:00-05:00,5512.0,5518.5,5507.0,5517.0,1866.0,5513.55,867
2025-04-02 17:30:00-05:00,5517.25,5518.75,5510.75,5516.75,1765.0,5514.925,936
2025-04-02 17:31:00-05:00,5516.75,5522.5,5516.5,5519.75,2099.0,5520.075,963
2025-04-02 17:32:00-05:00,5519.75,5520.75,5515.0,5516.25,1313.0,5518.625,711
2025-04-02 17:33:00-05:00,5516.25,5518.75,5514.5,5517.25,668.0,5516.6,359
2025-04-02 17:34:00-05:00,5517.25,5519.75,5515.0,5518.0,761.0,5517.3,410
2025-04-02 17:35:00-05:00,5518.0,5524.0,5518.0,5522.25,1501.0,5521.725,670
2025-04-02 17:36:00-05:00,5522.25,5524.75,5520.0,5524.5,1103.0,5522.45,589
2025-04-02 17:37:00-05:00,5524.5,5532.5,5522.25,5525.25,3408.0,5527.9,1563
2025-04-02 17:38:00-05:00,5526.0,5526.0,5517.5,5518.5,1990.0,5522.325,889
2025-04-02 17:39:00-05:00,5519.0,5520.75,5513.25,5515.0,1422.0,5517.225,734
2025-04-02 17:40:00-05:00,5515.25,5521.5,5515.25,5518.75,1524.0,5518.275,720
2025-04-02 17:41:00-05:00,5519.0,5520.0,5514.75,5516.25,1053.0,5516.9,511
2025-04-02 17:42:00-05:00,5515.75,5520.0,5515.75,5517.0,444.0,5518.0,238
2025-04-02 17:43:00-05:00,5516.75,5517.25,5511.5,5512.75,917.0,5514.4,514
2025-04-02 17:44:00-05:00,5512.75,5515.0,5510.0,5514.0,1097.0,5512.475,545
2025-04-02 17:45:00-05:00,5514.25,5519.75,5514.25,5515.75,931.0,5517.025,488
2025-04-02 17:46:00-05:00,5515.5,5521.5,5515.5,5518.5,1101.0,5519.8,549
2025-04-02 17:47:00-05:00,5518.5,5525.25,5517.75,5523.0,1027.0,5523.0,542
2025-04-02 17:48:00-05:00,5523.25,5527.0,5522.75,5524.5,748.0,5524.7,377
2025-04-02 17:49:00-05:00,5524.25,5526.0,5523.0,5525.5,489.0,5524.425,245
2025-04-02 17:50:00-05:00,5525.25,5531.25,5524.5,5530.0,1423.0,5529.125,672
2025-04-02 17:51:00-05:00,5529.5,5533.0,5527.0,5530.75,1397.0,5529.7,659
2025-04-02 17:52:00-05:00,5530.75,5533.0,5528.75,5531.75,995.0,5530.7,474
2025-04-02 17:53:00-05:00,5531.75,5536.0,5529.5,5530.25,1405.0,5533.575,748
2025-04-02 17:54:00-05:00,5530.25,5533.5,5527.5,5527.5,1184.0,5530.05,621
2025-04-02 17:55:00-05:00,5528.0,5530.5,5526.25,5530.5,708.0,5528.4,355
2025-04-02 17:56:00-05:00,5530.75,5533.0,5528.25,5528.25,741.0,5531.025,360
2025-04-02 17:57:00-05:00,5528.25,5529.0,5526.5,5527.75,698.0,5527.825,344
2025-04-02 17:58:00-05:00,5527.75,5529.75,5525.75,5528.25,975.0,5527.6,381
2025-04-02 17:59:00-05:00,5528.5,5529.0,5523.75,5528.5,869.0,5526.05,425
2025-04-02 18:00:00-05:00,5528.0,5528.75,5521.0,5522.75,1464.0,5524.45,809
2025-04-02 18:01:00-05:00,5522.25,5522.75,5518.75,5519.0,1184.0,5520.325,626
2025-04-02 18:02:00-05:00,5519.5,5519.75,5516.0,5516.5,988.0,5518.575,510
2025-04-02 18:03:00-05:00,5516.25,5518.5,5504.5,5513.5,2111.0,5512.025,1039
2025-04-02 18:04:00-05:00,5513.5,5517.75,5503.0,5509.25,1612.0,5510.7,860
2025-04-02 18:05:00-05:00,5509.75,5513.5,5499.0,5506.75,1713.0,5507.175,912
2025-04-02 18:06:00-05:00,5506.5,5510.0,5506.25,5509.0,463.0,5508.425,258
2025-04-02 18:07:00-05:00,5509.0,5510.0,5505.5,5508.5,930.0,5507.825,388
2025-04-02 18:08:00-05:00,5508.75,5515.0,5508.0,5515.0,761.0,5511.875,408
2025-04-02 18:09:00-05:00,5515.0,5521.0,5514.25,5516.75,1794.0,5517.8,842
2025-04-02 18:10:00-05:00,5516.5,5519.5,5515.0,5518.75,468.0,5517.475,246
2025-04-02 18:11:00-05:00,5518.25,5522.25,5518.25,5520.75,483.0,5520.25,275
2025-04-02 18:12:00-05:00,5520.75,5522.25,5518.0,5521.5,578.0,5519.975,288
2025-04-02 18:13:00-05:00,5521.75,5524.0,5520.0,5522.25,554.0,5522.5,295
2025-04-02 18:14:00-05:00,5521.75,5523.75,5520.25,5521.25,583.0,5521.675,242
2025-04-02 18:15:00-05:00,5521.25,5521.25,5517.0,5518.75,648.0,5519.3,343
2025-04-02 18:16:00-05:00,5518.75,5520.0,5513.5,5519.75,673.0,5516.35,381
2025-04-02 18:17:00-05:00,5520.0,5521.0,5518.25,5518.75,408.0,5519.3,217
2025-04-02 18:18:00-05:00,5518.75,5520.75,5513.75,5514.75,444.0,5516.65,261
2025-04-02 18:19:00-05:00,5514.75,5515.0,5510.75,5511.5,839.0,5513.025,452
2025-04-02 18:20:00-05:00,5511.0,5515.25,5509.75,5512.25,570.0,5512.4,297
2025-04-02 18:21:00-05:00,5512.25,5513.5,5510.75,5513.5,379.0,5512.125,194
2025-04-02 18:22:00-05:00,5512.75,5514.75,5512.25,5512.75,370.0,5513.35,213
2025-04-02 18:23:00-05:00,5513.0,5513.75,5509.75,5513.5,495.0,5511.625,287
2025-04-02 18:24:00-05:00,5513.5,5519.75,5512.5,5517.5,846.0,5517.075,477
2025-04-02 18:25:00-05:00,5517.75,5518.0,5515.0,5517.25,386.0,5516.525,230
2025-04-02 18:26:00-05:00,5517.0,5517.5,5514.0,5515.75,421.0,5515.7,243
2025-04-02 18:27:00-05:00,5515.75,5516.0,5511.25,5511.5,536.0,5513.75,233
2025-04-02 18:28:00-05:00,5511.75,5512.5,5509.5,5512.5,614.0,5510.85,324
2025-04-02 18:29:00-05:00,5512.5,5519.0,5512.5,5519.0,688.0,5516.425,377
2025-04-02 18:30:00-05:00,5519.0,5519.5,5516.75,5517.0,580.0,5518.025,321
2025-04-02 18:31:00-05:00,5517.0,5518.0,5513.75,5516.5,432.0,5516.325,247
