date,open,high,low,close,volume,average,barCount
2025-03-02 17:00:00-06:00,6016.5,6030.5,6016.5,6029.5,82.0,6023.275,27
2025-03-02 17:01:00-06:00,6028.25,6031.75,6026.25,6030.25,14.0,6028.65,10
2025-03-02 17:02:00-06:00,6028.5,6029.25,6026.5,6028.5,39.0,6028.075,13
2025-03-02 17:03:00-06:00,6027.5,6030.0,6027.5,6028.75,6.0,6028.5,5
2025-03-02 17:04:00-06:00,6029.0,6032.0,6027.5,6032.0,26.0,6029.325,12
2025-03-02 17:05:00-06:00,6031.5,6034.25,6031.25,6033.25,26.0,6033.475,11
2025-03-02 17:06:00-06:00,6032.75,6032.75,6032.75,6032.75,2.0,6032.75,1
2025-03-02 17:07:00-06:00,6032.75,6032.75,6032.0,6032.0,8.0,6032.475,3
2025-03-02 17:08:00-06:00,6032.25,6036.0,6032.0,6036.0,11.0,6034.55,11
2025-03-02 17:09:00-06:00,6035.75,6039.0,6035.25,6038.5,20.0,6038.0,13
2025-03-02 17:10:00-06:00,6038.25,6038.25,6036.5,6037.75,8.0,6037.5,7
2025-03-02 17:11:00-06:00,6038.0,6038.0,6037.0,6037.0,11.0,6037.1,2
2025-03-02 17:12:00-06:00,6038.0,6039.0,6038.0,6039.0,7.0,6038.275,3
2025-03-02 17:13:00-06:00,6039.25,6041.0,6038.25,6041.0,21.0,6039.475,6
2025-03-02 17:14:00-06:00,6040.5,6040.75,6040.5,6040.75,6.0,6040.7,2
2025-03-02 17:15:00-06:00,6040.75,6040.75,6040.75,6040.75,0.0,6040.75,0
2025-03-02 17:16:00-06:00,6040.0,6040.25,6039.0,6040.0,9.0,6039.85,8
2025-03-02 17:17:00-06:00,6038.75,6039.5,6038.75,6039.5,2.0,6039.125,2
2025-03-02 17:18:00-06:00,6038.0,6038.25,6038.0,6038.25,4.0,6038.2,3
2025-03-02 17:19:00-06:00,6038.25,6038.25,6038.25,6038.25,0.0,6038.25,0
2025-03-02 17:20:00-06:00,6038.0,6038.75,6038.0,6038.75,3.0,6038.325,3
2025-03-02 17:21:00-06:00,6038.75,6038.75,6038.75,6038.75,0.0,6038.75,0
2025-03-02 17:22:00-06:00,6036.0,6036.0,6034.75,6034.75,4.0,6035.7,2
2025-03-02 17:23:00-06:00,6034.75,6035.25,6034.75,6035.25,3.0,6035.075,2
2025-03-02 17:24:00-06:00,6037.0,6037.0,6037.0,6037.0,1.0,6037.0,1
2025-03-02 17:25:00-06:00,6036.0,6036.0,6036.0,6036.0,1.0,6036.0,1
2025-03-02 17:26:00-06:00,6034.75,6034.75,6033.0,6033.5,7.0,6033.75,4
2025-03-02 17:27:00-06:00,6034.0,6035.5,6034.0,6035.5,2.0,6034.75,2
2025-03-02 17:28:00-06:00,6037.75,6038.0,6036.75,6038.0,13.0,6037.075,4
2025-03-02 17:29:00-06:00,6038.25,6038.25,6036.25,6036.25,2.0,6037.25,2
2025-03-02 17:30:00-06:00,6035.0,6035.75,6034.0,6034.0,4.0,6034.75,4
2025-03-02 17:31:00-06:00,6033.0,6033.75,6033.0,6033.0,3.0,6033.25,3
2025-03-02 17:32:00-06:00,6035.0,6035.0,6035.0,6035.0,4.0,6035.0,1
2025-03-02 17:33:00-06:00,6035.0,6035.0,6035.0,6035.0,0.0,6035.0,0
2025-03-02 17:34:00-06:00,6035.0,6035.0,6035.0,6035.0,0.0,6035.0,0
2025-03-02 17:35:00-06:00,6035.0,6036.5,6035.0,6036.5,5.0,6035.9,4
2025-03-02 17:36:00-06:00,6035.5,6035.5,6035.25,6035.25,3.0,6035.325,2
2025-03-02 17:37:00-06:00,6035.25,6035.25,6035.25,6035.25,0.0,6035.25,0
2025-03-02 17:38:00-06:00,6035.25,6035.25,6035.25,6035.25,0.0,6035.25,0
2025-03-02 17:39:00-06:00,6034.0,6034.0,6034.0,6034.0,1.0,6034.0,1
2025-03-02 17:40:00-06:00,6034.0,6034.0,6034.0,6034.0,0.0,6034.0,0
2025-03-02 17:41:00-06:00,6034.0,6034.0,6034.0,6034.0,0.0,6034.0,0
2025-03-02 17:42:00-06:00,6031.75,6032.75,6031.5,6032.75,4.0,6032.125,4
2025-03-02 17:43:00-06:00,6031.5,6031.5,6031.5,6031.5,8.0,6031.5,2
2025-03-02 17:44:00-06:00,6032.0,6032.0,6032.0,6032.0,10.0,6032.0,1
2025-03-02 17:45:00-06:00,6033.75,6033.75,6032.75,6032.75,3.0,6033.425,2
2025-03-02 17:46:00-06:00,6032.75,6032.75,6032.75,6032.75,0.0,6032.75,0
2025-03-02 17:47:00-06:00,6030.75,6030.75,6030.75,6030.75,2.0,6030.75,2
2025-03-02 17:48:00-06:00,6030.75,6030.75,6030.75,6030.75,1.0,6030.75,1
2025-03-02 17:49:00-06:00,6030.5,6030.75,6029.75,6030.0,9.0,6030.275,6
2025-03-02 17:50:00-06:00,6030.0,6030.0,6030.0,6030.0,3.0,6030.0,2
2025-03-02 17:51:00-06:00,6028.75,6028.75,6028.75,6028.75,1.0,6028.75,1
2025-03-02 17:52:00-06:00,6029.75,6029.75,6028.25,6029.5,14.0,6029.025,5
2025-03-02 17:53:00-06:00,6029.25,6030.5,6029.25,6030.5,4.0,6030.2,2
2025-03-02 17:54:00-06:00,6029.75,6029.75,6027.0,6027.0,2.0,6028.375,2
2025-03-02 17:55:00-06:00,6027.5,6028.25,6027.25,6028.25,4.0,6027.75,4
2025-03-02 17:56:00-06:00,6028.75,6028.75,6028.75,6028.75,1.0,6028.75,1
2025-03-02 17:57:00-06:00,6028.75,6028.75,6028.75,6028.75,0.0,6028.75,0
2025-03-02 17:58:00-06:00,6028.75,6028.75,6028.75,6028.75,0.0,6028.75,0
2025-03-02 17:59:00-06:00,6030.75,6031.25,6030.25,6030.25,3.0,6030.75,3
2025-03-02 18:00:00-06:00,6031.0,6031.0,6031.0,6031.0,1.0,6031.0,1
2025-03-02 18:01:00-06:00,6028.75,6028.75,6027.5,6028.75,20.0,6028.475,6
2025-03-02 18:02:00-06:00,6029.0,6029.0,6025.0,6025.0,17.0,6027.65,7
2025-03-02 18:03:00-06:00,6025.0,6025.25,6023.0,6023.0,11.0,6025.025,3
2025-03-02 18:04:00-06:00,6022.5,6024.5,6022.0,6024.5,4.0,6022.825,4
2025-03-02 18:05:00-06:00,6024.5,6024.5,6024.25,6024.25,4.0,6024.375,4
2025-03-02 18:06:00-06:00,6022.75,6022.75,6022.25,6022.25,3.0,6022.575,3
2025-03-02 18:07:00-06:00,6021.0,6023.5,6021.0,6023.5,3.0,6021.825,2
2025-03-02 18:08:00-06:00,6024.0,6024.0,6024.0,6024.0,1.0,6024.0,1
